,PROPOSE_DT,BILL_TEXT
116,2020-06-16,"제안이유 및 주요내용

현행법에 따르면 등록금심의위원회는 「교육관련기관의 정보공개에 관한 특례법」 제6조제1항제8호의2의 등록금 및 학생 1인당 교육비 산정근거, 도시근로자 평균가계소득, 현행법 제7조제3항의 고등교육 지원계획, 등록금 의존율(대학교육비에서 등록금이 차지하는 비율을 말한다) 등을 감안하여 해당 연도의 등록금을 적정하게 산정하여야 함.
한편 현재 ‘코로나바이러스감염증-19’의 예방을 위하여 각 학교는 온라인 강의와 같은 원격수업을 진행하고, 기숙사나 실습실과 같은 일부 학교 시설 이용도 불가능한 상황임.
이처럼 재난 상황에 따라 교육환경이 급격하게 달라졌음에도 등록금에 이러한 변화가 반영되지 않는 점은 불합리하며, 납부된 등록금 중 재난 상황을 반영하여 나타나는 등록금 축소분에 대하여는 학생들에게 반환해야 한다는 지적이 있음.
이에 등록금심의위원회가 등록금을 산정할 때 재난으로 인한 정상적인 수업 및 학교시설의 이용 제한을 함께 감안하고, 학기가 시작된 이후에 발생한 재난에 대해서는 학생들에게 등록금을 면제ㆍ감액 또는 환급할 수 있으며, 이 경우 국가 또는 지방자치단체가 재정적 지원을 할 수 있는 법률적 근거를 마련하여 등록금의 합리적 조정을 촉진하고자 함(안 제11조제5항, 같은 조 제10항 및 제11항 신설)."
117,2020-06-16,"제안이유 및 주요내용

현행법은 수사기관이 법무부장관에게 범죄 피의자의 긴급출국금지 승인을 요청하는 경우 검사의 수사지휘서를 첨부하도록 하고 있는데, 2020. 2. 4. 개정된 「형사소송법」은 검사와 사법경찰관으로 하여금 수사, 공소제기 및 공소유지에 관하여 서로 협력하도록 하고, 사법경찰관이 수사에 관하여 검사의 지휘를 받도록 하는 조항을 삭제하는 등 검사의 수사지휘권을 폐지하였음.
이에 긴급출국금지 승인 요청 시 수사기관으로 하여금 검사의 수사지휘서를 첨부하도록 하는 내용을 삭제하려는 것임(안 제4조의6제3항 후단)."
118,2020-06-15,"제안이유 및 주요내용

최근 가족에 대한 가치관 및 경제·사회 환경의 변화로 전체 가구에서 한부모가족이 차지하는 비율이 나날이 증가하고 있고, 이에 따라 한부모가족에 대한 다양한 시책 마련이 요구되고 있음.
그런데 현행법상 한부모가족 정책은 「건강가정기본법」에 따른 건강가정기본계획의 일부 내용으로 반영되고 있어 한부모가족의 특성을 제대로 반영하지 못하고, 정책 방향에 대한 조정 및 추진실적에 대한 점검 또한 제대로 이루어지지 못한다는 지적이 제기되고 있음.
이에 여성가족부장관은 한부모가족의 생활 안정과 복지 증진을 위하여 기본계획 및 연도별 시행계획을 수립하고 한부모가족정책위원회에서 심의·조정하도록 명문화함으로써 한부모가족 지원에 필요한 제도적 미비점을 보완하려는 것임(안 제5조의5부터 제5조의7까지 신설)."
119,2020-06-15,"제안이유 및 주요내용

현행법상 이 법에 따른 담보권을 설정할 수 있는 인적범위는 법인 또는 「상업등기법」에 따라 상업등기를 한 사람으로 한정됨.
그러나 전체 등록 개인사업자 중 상호 등기 사업자 비중이 매우 낮아 사실상 중소기업·자영업자 대부분은 현행법에 따른 담보제도를 이용하기 어려운 실정임.
이에 담보권설정자를 범위를 ‘법인 또는 상호등기를 한 사람’에서 ‘법인 또는 사업자등록을 한 사람’으로 확대하는 한편, 채권담보에 대해서도 「민사집행법」상 압류금지채권에 관한 규정이 준용되도록 함으로써 대부업자 등에 의한 제도 악용을 방지하는 등 현행법의 일부 미비점을 개선ㆍ보완하려는 것임(안 제2조 등)."
120,2020-06-12,"제안이유 및 주요내용

현행법상 검사징계위원회는 위원장을 포함한 7명의 위원으로 구성하는데, 위원의 과반수를 법무부장관과 차관, 법무부장관이 지명하는 검사 2명으로 구성하고 있고, 외부위원 3명도 법무부장관이 위촉하도록 되어 있어 객관적이고 엄정한 징계가 어렵다는 지적이 있음.
이에 검사징계위원회의 인원을 현행 7명에서 9명으로 확대하고, 위원의 과반수를 대한변호사협회장이 추천하는 변호사 1명, 한국법학교수회 회장 및 법학전문대학원협의회 이사장이 추천하는 법학교수 2명과 학식과 경험이 풍부한 사람으로 변호사 자격이 없는 사람 2명으로 구성함으로써 검사 징계의 공정성 및 객관성을 확보하려는 것임(안 제4조제2항 및 제5조제2항)."
121,2020-06-12,"제안이유 및 주요내용

현행법은 가정폭력범죄의 재발을 막고 피해자를 보호하기 위하여 가정폭력행위자에게 긴급임시조치 및 임시조치를 할 수 있도록 하고, 이를 위반할 경우 과태료를 부과하도록 규정하고 있음.
그러나 긴급임시조치 및 임시조치 의무 위반에 대한 과태료 부과는 가정폭력행위자의 가정폭력범죄 재발을 막기에는 다소 가벼운 처분이며, 가정폭력범죄의 특성상 오히려 피해자에게 과태료 부담이 전가되는 현상이 발생하여 실질적인 가정폭력 신고는 늘어나고 있는 추세이지만 이에 대한 임시조치 등의 활용도는 감소하는 실정임.
이에 긴급임시조치 및 임시조치 불이행 시 6개월 이하의 징역 또는 500만원 이하의 벌금에 처하도록 함으로써 가정폭력 피해자들에 대한 실효성 있는 보호를 도모하고자 함(안 제63조제2항 신설, 제65조제4호 및 제66조제2호 삭제)."
122,2020-06-12,"제안이유 및 주요내용

코로나 19의 감염 경로 차단을 위해 다수의 인원이 밀집하는 시설에 대한 전면적 차단이 이뤄지면서 공교육 또한 운영이 제한됨. 비등교 기간 동안의 교육권 보장을 위해 교육부의 방침에 따라 온라인 등 원격 수업이 실시되었고, 사회적 거리두기 기간 이후 생활방역으로 전환하고 교육부는 4차에 나누어 등교를 추진함.
그러나 온라인 등 원격 수업의 법적 근거의 미비로 수업 인정에 대한 학부모와 학생들의 우려가 존재했고 특히 등교일자의 차이로 인해 수업 인정이 미비할 경우 학년별로 차등적인 수업일수 인정 문제가 발생할 수 있음. 이에 교육부는 감염병 등으로 교실수업이 곤란할 경우에 ‘원격수업 운영 기준안’에 따라 원격수업을 수업일수로 인정하겠다고 밝혔으나 법령 근거가 미흡한 임의조치의 가능성이 잔재한 상황임.
해외의 경우 이미 다수 국가에서 온라인 수업을 진행하고 이를 정규교육과정으로 인정하는 실정이며, 우리 또한 교육의 글로벌화 흐름에 따라가며 함께 발전할 필요가 있음.
이에 수업인정 외에도 특히 민감한 평가와 학교생활기록부 작성 등에 대한 우려 또한 해소하기 위해 명확한 법적 근거를 명시하여 공교육에 대한 국민적 신뢰를 제고하는 데 기여하고자 함(안 제24조의2 신설)."
123,2020-06-11,"제안이유 및 주요내용

현행법은 자동차매매업자가 자동차를 매도 또는 매매의 알선을 하는 경우 계약 체결에 앞서 매수인에게 해당 자동차의 성능·상태점검 내용 등을 서면으로 고지하도록 의무를 부과하고 있음.
그런데 자동차매매업자의 사전고지의무 위반에 따른 손해배상책임의 요건이 자동차의 매매를 알선하는 경우에만 적용되어, 자동차를 매도하는 경우 사전고지의무 위반에 대하여는 손해배상을 하여야 하는지 불분명한 측면이 있음.
한편, 현행 자동차관리사업의 변경등록 요건은 임원의 주소변경 등 경미한 사항을 제외한 대부분의 변동사항에 대하여 변경등록을 하도록 하고 있어, 자동차관리사업자에게 과도한 행정적 부담이 되고 있다는 지적이 있음.
이에 자동차관리사업의 변경등록 요건을 시행령에서 정하는 중요한 사항에 대해서만 변경등록 하도록 하고, 중요사항 이외의 변경사항에 대하여는 관할관청에 신고하도록 하며, 자동차매매업자가 자동차를 매도하는 경우에도 사전고지의무 위반에 대하여 손해배상을 하도록 하려는 것임(안 제53조제1항, 제58조의3제1항 및 제4항)."
124,2020-06-11,"제안이유 및 주요내용

코로나-19로 사회적 거리두기를 시행하고 있는 가운데 각 학교들은 비대면 수업으로 강의를 대체하고 있음.
그런데 대다수 학생들은 온라인수업이 대면수업보다 강의의 질이 낮을 수밖에 없고 학과 특성상 실험, 실습, 실기 등이 불가능하며 개강 연기에 따른 수업일수 축소와 학교시설 이용이 불가능하기 때문에 납부한 등록금의 반환을 요구하고 있음.
지난 5월 14일 발표된 여론조사기관 리얼미터의 조사 결과에 따르면 국민 4명 중 3명이 대학 등록금을 반환하거나 감면해야 한다고 응답했고, 전국대학학생회네트워크의 지난달 조사에서는 학생 2만여 명 중 99%가 넘는 응답자가 등록금 반환이 필요하다고 대답했음.
이에 코로나-19 같은 1급감염병 등이 국가 재난으로 인정되는 상황에서 등록금 납입이 곤란하다고 인정할 때에는 등록금을 면제하거나 감액할 수 있는 근거를 마련하고자 함(안 제11조의4 신설)."
125,2020-06-11,"제안이유 및 주요내용

현행법상 국가 및 지방자치단체는 재난으로 피해를 본 주민의 생계안정을 위하여 금융 등의 지원을 할 수 있도록 규정하고 있음.
코로나 19 사태가 범세계적 규모로 확산되면서 금융지원의 방법을 다양하게 할 필요가 있고 재난 피해가 주민뿐만 아니라 기업에까지 확산되고 있는 만큼 금융지원의 대상과 방법을 확대할 필요성이 제기 되고 있음.
또한 신속한 금융지원을 통해 피해를 최소화해야 하나 관계 공무원, 공공기관과 금융기관 임직원들의 적극적인 업무 처리에 대한 징계 및 제재의 우려로 금융지원이 지연되고 있음.
이에 금융지원의 대상과 방법을 다양하게하고, 금융지원 업무를 포함한 재난지원 업무를 담당하는 관계 공무원, 공공기관과 금융기관 임직원의 적극적 업무 처리 결과에 대하여 면책할 수 있도록 하여 재난지원업무가 신속하게 이루어지도록 하려는 것임(안 제66조제3항 및 제77조의2)."
126,2020-06-11,"제안이유 및 주요내용

지난해 발표된 통계청 자료에 따르면 우리나라 일반가구 전체 1,997만 9천 가구 중 무주택 가구는 874만 5천 가구로 전체의 43.8%에 달하며, 서울의 경우에는 50.9%로 절반이 넘는 가구가 무주택임.
또한 최근 발표된 ‘2019년 주거실태조사’에 따르면 세입자 평균 거주 기간은 3.2년에 불과하고, 임차가구의 월 소득 대비 월임대료 비중은 16.1%(수도권은 20.0%)에 이르는 등 지속적인 전셋값 상승으로 집 없는 서민들은 차임 부담이 어려워 대출을 받거나 임대차계약 연장을 포기하는 등 주거안정에 큰 어려움을 겪고 있음.
이에 임대차 계약갱신요구권과 전월세인상율상한제를 도입하여 임대인의 재산권과 임차인의 주거권을 균형있게 보호하려는 것임.
이를 위해 계약기간을 최초의 임대차기간을 포함해 최소 4년까지 연장할 수 있도록 하며, 이를 초과한 경우에도 임대인은 법에서 정한 사유가 있는 경우에 한해 계약갱신 거절통지를 할 수 있도록 하였음(안 제6조).
또한 주택임대차 계약을 갱신할 경우, 보증금 또는 차임을 이전 보증금 또는 차임의 100분의 5 범위 내에서만 인정하도록 함(안 제7조)."
